ARI,flow_rate,lower_5,upper_95,diff_perc_lower,diff_perc_upper
2.0,17.59,14.13,23.28,80.32973280272883,132.34792495736212
5.0,29.0,19.6,70.73,67.58620689655173,243.89655172413794
10.0,44.1,24.6,224.15,55.78231292517007,508.2766439909297
20.0,69.3,30.42,703.63,43.896103896103895,1015.3391053391053
50.0,130.59,38.37,3625.46,29.382035377900294,2776.21563672563
100.0,214.74,41.47,12921.54,19.311725807953803,6017.295333892148
