ARI,flow_rate,lower_5,upper_95,diff_perc_lower,diff_perc_upper
2.0,14.15,10.15,20.08,71.73144876325088,141.90812720848055
5.0,23.73,17.24,35.34,72.65065318162662,148.92541087231353
10.0,30.61,21.77,50.85,71.12054884024829,166.12218229336818
20.0,37.46,25.87,73.49,69.0603310197544,196.18259476775225
50.0,46.63,30.28,124.85,64.93673600686253,267.746086210594
100.0,53.69,32.76,170.12,61.016949152542374,316.8560253306016
