ARI,flow_rate,lower_5,upper_95,diff_perc_lower,diff_perc_upper
2.0,16.37,13.71,21.15,83.75076359193646,129.19975565058033
5.0,27.04,18.56,65.94,68.63905325443787,243.86094674556213
10.0,43.59,23.56,228.64,54.049093828859824,524.5239733883918
20.0,75.03,29.72,856.33,39.61082233773158,1141.3168066106891
50.0,163.94,38.98,4945.85,23.7769915822862,3016.8659265584974
100.0,304.34,47.05,19695.77,15.459683248997832,6471.633699152265
