ARI,flow_rate,lower_5,upper_95,diff_perc_lower,diff_perc_upper
2.0,13.62,9.34,19.88,68.57562408223201,145.9618208516887
5.0,23.68,16.81,36.15,70.98817567567566,152.66047297297297
10.0,31.29,21.69,54.7,69.31927133269416,174.8162352189198
20.0,39.17,25.89,83.32,66.0965024253255,212.71381159050293
50.0,50.14,30.69,139.89,61.20861587554846,278.99880335061823
100.0,58.92,32.96,209.87,55.940257976917856,356.1948404616429
